Ville,Date,Marque,Modèle,Essieus,CARROSSERIE,PTAC,ENERGIE,PUISSANCE,Places assises,PAYS,TYPE,Numéro ligne,USAGE,QUALITE
Sidi Bouzid,6/4/2025 17:04,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,75997,-TRAVAUX PUBLICS,Locataire Leasing
Sidi Bouzid,6/16/2025 15:29,BULL,BULL HD 100,2 Essieus,TRACTOPELLE,9.24,GASOIL,18,1,INDE,TRACTOPELLE,75974,-TRAVAUX PUBLICS,Locataire Leasing
Sidi Bouzid,6/18/2025 11:41,CATERPILLAR,CATERPILLAR 426,2 Essieus,TRACTOPELLE,8.115,GASOIL,18,1,USA,TRACTOPELLE,75977,-TRAVAUX PUBLICS,Locataire Leasing
Sidi Bouzid,9/15/2025 14:24,CASE,CASE 570ST,2 Essieus,TRACTOPELLE,0,GASOIL,16,1,ITALIE,TRACTOPELLE,82259,-TRAVAUX PUBLICS,Locataire Leasing
Sidi Bouzid,9/19/2025 9:42,MECALAC,MECALAC TLB890,2 Essieus,TRACTOPELLE,8.105,GASOIL,18,1,FRANCE,TRACTOPELLE,82239,-TRAVAUX PUBLICS,Locataire Leasing
Sidi Bouzid,10/2/2025 14:54,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,83782,-TRAVAUX PUBLICS,Locataire Leasing
Sidi Bouzid,11/3/2025 0:00,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,85614,-TRAVAUX PUBLICS,Locataire Leasing
Sidi Bouzid,11/11/2025 0:00,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,85612,-TRAVAUX PUBLICS,Locataire Leasing
Sidi Bouzid,12/23/2025 11:50,CASE,CASE 570ST,2 Essieus,TRACTOPELLE,7.975,GASOIL,16,1,ITALIE,TRACTOPELLE,87887,-TRAVAUX PUBLICS,Proprietaire
Sidi Bouzid,2/26/2026 13:37,NEW HOLLAND,NEW HOLLAND B80C,2 Essieus,TRACTOPELLE,0,GASOIL,16,1,ITALIE,TRACTOPELLE,92275,-TRAVAUX PUBLICS,Locataire Leasing
Siliana,3/24/2021 14:56,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.765,GASOIL,18,1,TURQUIE,TRACTOPELLE,5414,,
Siliana,6/8/2021 0:00,MAHINDRA,MAHINDRA SX,2 Essieus,TRACTOPELLE,8.5,GASOIL,14,1,INDE,TRACTOPELLE,10665,,Locataire Leasing
Siliana,1/13/2022 14:30,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.77,GASOIL,18,1,TURQUIE,TRACTOPELLE,15375,-TRAVAUX PUBLICS,Locataire Leasing
Siliana,2/4/2022 0:00,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.77,GASOIL,18,1,TURQUIE,TRACTOPELLE,15373,-TRAVAUX PUBLICS,Locataire Leasing
Siliana,9/13/2022 11:41,SDLG,SDLG B877F,2 Essieus,TRACTOPELLE,8,GASOIL,19,1,CHINE,TRACTOPELLE,15430,-TRAVAUX PUBLICS,Proprietaire
Siliana,12/26/2022 14:00,BULL,BULL HD 100,2 Essieus,TRACTOPELLE,9.24,GASOIL,18,1,INDE,TRACTOPELLE,15884,-TRAVAUX PUBLICS,Locataire Leasing
Siliana,4/27/2023 11:41,JCB,JCB 3DX,2 Essieus,TRACTOPELLE,12.51,GASOIL,18,1,ROYAUME-UNI,TRACTOPELLE,35637,-TRAVAUX PUBLICS,Proprietaire
Siliana,8/23/2023 11:03,CASE,CASE 570ST,2 Essieus,TRACTOPELLE,9.3,GASOIL,16,1,ITALIE,TRACTOPELLE,41110,-TRAVAUX PUBLICS,Proprietaire
Siliana,12/1/2023 14:28,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,46962,-TRAVAUX PUBLICS,Locataire Leasing
Siliana,10/1/2024 10:00,BULL,BULL HD 100,2 Essieus,TRACTOPELLE,9.24,GASOIL,18,1,INDE,TRACTOPELLE,61427,-TRAVAUX PUBLICS,Locataire Leasing
Siliana,11/1/2024 14:05,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,0,GASOIL,18,1,TURQUIE,TRACTOPELLE,63394,-TRAVAUX PUBLICS,Proprietaire
Siliana,11/29/2024 10:25,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,0,GASOIL,18,1,TURQUIE,TRACTOPELLE,63392,-TRAVAUX PUBLICS,Locataire Leasing
Siliana,10/17/2025 13:44,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,83880,-TRAVAUX PUBLICS,Proprietaire
Siliana,12/23/2025 11:41,CASE,CASE 570ST,2 Essieus,TRACTOPELLE,7.975,GASOIL,16,1,ITALIE,TRACTOPELLE,87892,-TRAVAUX PUBLICS,Proprietaire
Sousse,6/14/2021 0:00,MECALAC,MECALAC TLB890,2 Essieus,TRACTOPELLE,9.975,GASOIL,18,1,FRANCE,TRACTOPELLE,10891,,Locataire Leasing
Sousse,8/2/2021 11:40,BULL,BULL HD 100,2 Essieus,TRACTOPELLE,9.24,GASOIL,18,1,INDE,TRACTOPELLE,29,,Proprietaire
Sousse,8/26/2021 12:13,MAHINDRA,MAHINDRA SX,2 Essieus,TRACTOPELLE,8.045,GASOIL,14,1,INDE,TRACTOPELLE,10667,,Proprietaire
Sousse,10/7/2021 9:13,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,10510,,Locataire Leasing
Sousse,2/2/2022 0:00,CASE,CASE 570ST,2 Essieus,TRACTOPELLE,9.3,GASOIL,16,1,ITALIE,TRACTOPELLE,15327,-TRAVAUX PUBLICS,Proprietaire
Sousse,2/18/2022 0:00,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.77,GASOIL,18,1,TURQUIE,TRACTOPELLE,15371,-TRAVAUX PUBLICS,Locataire Leasing
Sousse,2/22/2022 0:00,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,15396,-TRAVAUX PUBLICS,Locataire Leasing
Sousse,3/3/2022 9:41,CASE,CASE 570ST,2 Essieus,TRACTOPELLE,9.3,GASOIL,16,1,ITALIE,TRACTOPELLE,15324,-TRAVAUX PUBLICS,Locataire Leasing
Sousse,4/1/2022 9:33,CASE,CASE 570ST,2 Essieus,TRACTOPELLE,9.3,GASOIL,16,1,ITALIE,TRACTOPELLE,15320,,Locataire Leasing
Sousse,5/17/2022 15:59,MAHINDRA,MAHINDRA SX,2 Essieus,TRACTOPELLE,8.05,GASOIL,14,1,INDE,TRACTOPELLE,15401,-TRAVAUX PUBLICS,Locataire Leasing
Sousse,8/9/2022 9:57,CATERPILLAR,CATERPILLAR 428,2 Essieus,TRACTOPELLE,7.96,GASOIL,18,1,USA,TRACTOPELLE,15331,-TRAVAUX PUBLICS,Locataire Leasing
Sousse,9/6/2022 10:06,CASE,CASE 570ST,2 Essieus,TRACTOPELLE,9.3,GASOIL,16,1,ITALIE,TRACTOPELLE,15315,-TRAVAUX PUBLICS,Proprietaire
Sousse,12/7/2022 9:32,MAHINDRA,MAHINDRA SX,2 Essieus,TRACTOPELLE,7.975,GASOIL,14,1,INDE,TRACTOPELLE,16048,-TRAVAUX PUBLICS,Proprietaire
Sousse,12/7/2022 9:35,MAHINDRA,MAHINDRA SX,2 Essieus,TRACTOPELLE,7.975,GASOIL,14,1,INDE,TRACTOPELLE,16047,-TRAVAUX PUBLICS,Proprietaire
Sousse,12/7/2022 9:37,MAHINDRA,MAHINDRA SX,2 Essieus,TRACTOPELLE,7.975,GASOIL,14,1,INDE,TRACTOPELLE,16049,-TRAVAUX PUBLICS,Proprietaire
Sousse,2/14/2023 13:28,BOBCAT,BOBCAT B730R,2 Essieus,TRACTOPELLE,8.255,GASOIL,18,1,USA,TRACTOPELLE,33051,-TRAVAUX PUBLICS,Locataire Leasing
Sousse,2/15/2023 10:05,CATERPILLAR,CATERPILLAR 428,2 Essieus,TRACTOPELLE,7.955,GASOIL,18,1,USA,TRACTOPELLE,33056,-TRAVAUX PUBLICS,Locataire Leasing
Sousse,2/15/2023 10:09,CATERPILLAR,CATERPILLAR 426F2,2 Essieus,TRACTOPELLE,8.76,GASOIL,18,1,USA,TRACTOPELLE,33059,-TRAVAUX PUBLICS,Locataire Leasing
Sousse,5/31/2023 16:49,CATERPILLAR,CATERPILLAR 426F2,2 Essieus,TRACTOPELLE,8.76,GASOIL,18,1,USA,TRACTOPELLE,36863,-TRAVAUX PUBLICS,Locataire Leasing
Sousse,6/2/2023 15:42,CASE,CASE 570ST,2 Essieus,TRACTOPELLE,9.3,GASOIL,16,1,ITALIE,TRACTOPELLE,38516,-TRAVAUX PUBLICS,Locataire Leasing
Sousse,6/23/2023 14:23,CASE,CASE 570ST,2 Essieus,TRACTOPELLE,9.3,GASOIL,16,1,ITALIE,TRACTOPELLE,38515,-TRAVAUX PUBLICS,Locataire Leasing
Sousse,12/8/2023 9:53,CASE,CASE 570ST,2 Essieus,TRACTOPELLE,9.3,GASOIL,16,1,ITALIE,TRACTOPELLE,47146,-TRAVAUX PUBLICS,Locataire Leasing
Sousse,12/25/2023 9:47,CATERPILLAR,CATERPILLAR 426,2 Essieus,TRACTOPELLE,8.115,GASOIL,18,1,USA,TRACTOPELLE,46945,-TRAVAUX PUBLICS,Locataire Leasing
Sousse,1/15/2024 11:56,CUKUROVA,CUKUROVA 880S,2 Essieus,TRACTOPELLE,7.745,GASOIL,18,1,TURQUIE,TRACTOPELLE,48143,-TRAVAUX PUBLICS,Locataire Leasing
Sousse,1/26/2024 10:50,CASE,CASE 570ST,2 Essieus,TRACTOPELLE,9.3,GASOIL,16,1,ITALIE,TRACTOPELLE,48370,-TRAVAUX PUBLICS,Locataire Leasing
Sousse,2/13/2024 0:00,CATERPILLAR,CATERPILLAR 428,2 Essieus,TRACTOPELLE,7.955,GASOIL,18,1,USA,TRACTOPELLE,49324,-TRAVAUX PUBLICS,Locataire Leasing
Sousse,4/17/2024 11:02,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,52799,-TRAVAUX PUBLICS,Locataire Leasing
Sousse,4/26/2024 10:23,CATERPILLAR,CATERPILLAR 426,2 Essieus,TRACTOPELLE,8.115,GASOIL,18,1,USA,TRACTOPELLE,53285,-TRAVAUX PUBLICS,Locataire Leasing
Sousse,6/11/2024 11:50,CASE,CASE 570ST,2 Essieus,TRACTOPELLE,7.975,GASOIL,16,1,ITALIE,TRACTOPELLE,56070,-TRAVAUX PUBLICS,Locataire Leasing
Sousse,6/11/2024 15:04,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,55872,-TRAVAUX PUBLICS,Locataire Leasing
Sousse,8/16/2024 11:58,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,58376,-TRAVAUX PUBLICS,Proprietaire
Sousse,11/14/2024 13:25,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,63429,-TRAVAUX PUBLICS,Proprietaire
Sousse,11/26/2024 12:15,CATERPILLAR,CATERPILLAR 428,2 Essieus,TRACTOPELLE,7.955,GASOIL,18,1,USA,TRACTOPELLE,63377,-TRAVAUX PUBLICS,Locataire Leasing
Sousse,1/6/2025 15:06,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,67017,-TRAVAUX PUBLICS,Locataire Leasing
Sousse,2/13/2025 16:14,CATERPILLAR,CATERPILLAR 426,2 Essieus,TRACTOPELLE,8.115,GASOIL,18,1,USA,TRACTOPELLE,68875,-TRAVAUX PUBLICS,Locataire Leasing
Sousse,2/19/2025 10:48,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,68908,-TRAVAUX PUBLICS,Locataire Leasing
Sousse,3/27/2025 11:20,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,70725,-TRAVAUX PUBLICS,Locataire Leasing
Sousse,5/30/2025 12:54,CASE,CASE 570ST,2 Essieus,TRACTOPELLE,0,GASOIL,16,1,ITALIE,TRACTOPELLE,74421,-TRAVAUX PUBLICS,Proprietaire
Sousse,7/7/2025 13:34,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,77380,-TRAVAUX PUBLICS,Locataire Leasing
Sousse,7/23/2025 12:40,BULL,BULL HD 100,2 Essieus,TRACTOPELLE,9.24,GASOIL,18,1,INDE,TRACTOPELLE,77353,-TRAVAUX PUBLICS,Proprietaire
Sousse,8/7/2025 14:56,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,79613,-TRAVAUX PUBLICS,Proprietaire
Sousse,8/8/2025 9:35,MECALAC,MECALAC TLB890,2 Essieus,TRACTOPELLE,8.105,GASOIL,18,1,FRANCE,TRACTOPELLE,79920,-TRAVAUX PUBLICS,Locataire Leasing
Sousse,9/3/2025 14:55,CUKUROVA,CUKUROVA 883,2 Essieus,TRACTOPELLE,7.895,GASOIL,18,1,TURQUIE,TRACTOPELLE,81632,-TRAVAUX PUBLICS,Proprietaire
Sousse,10/1/2025 15:12,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,83784,-TRAVAUX PUBLICS,Locataire Leasing
Sousse,12/15/2025 10:19,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,87459,-TRAVAUX PUBLICS,Locataire Leasing
Sousse,12/15/2025 10:23,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,87464,-TRAVAUX PUBLICS,Locataire Leasing
Sousse,1/16/2026 15:20,MECALAC,MECALAC TLB880,2 Essieus,TRACTOPELLE,7.715,GASOIL,18,1,FRANCE,TRACTOPELLE,90221,-TRAVAUX PUBLICS,Locataire Leasing
Sousse,1/23/2026 8:57,CATERPILLAR,CATERPILLAR 428,2 Essieus,TRACTOPELLE,7.955,GASOIL,18,1,USA,TRACTOPELLE,89945,-TRAVAUX PUBLICS,Locataire Leasing
Sousse,1/23/2026 9:01,CATERPILLAR,CATERPILLAR 428,2 Essieus,TRACTOPELLE,7.955,GASOIL,18,1,USA,TRACTOPELLE,89946,-TRAVAUX PUBLICS,Locataire Leasing
Sousse,2/10/2026 9:53,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,91735,-TRAVAUX PUBLICS,Locataire Leasing
Tataouine,1/13/2021 14:26,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.765,GASOIL,18,1,TURQUIE,TRACTOPELLE,5407,,Locataire Leasing
Tataouine,1/20/2021 15:32,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.765,GASOIL,18,1,TURQUIE,TRACTOPELLE,5409,,Locataire Leasing
Tataouine,1/28/2021 9:29,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,10502,,Locataire Leasing
Tataouine,2/4/2021 12:05,MECALAC,MECALAC TLB890,2 Essieus,TRACTOPELLE,9.975,GASOIL,18,1,FRANCE,TRACTOPELLE,10887,,Locataire Leasing
Tataouine,3/4/2021 11:50,MECALAC,MECALAC TLB890,2 Essieus,TRACTOPELLE,9.975,GASOIL,18,1,FRANCE,TRACTOPELLE,10888,,
Tataouine,3/11/2021 15:13,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,10507,,
Tataouine,3/31/2021 11:46,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,10506,,
Tataouine,5/3/2021 15:28,CUKUROVA,CUKUROVA 883,2 Essieus,TRACTOPELLE,9.5,GASOIL,18,1,TURQUIE,TRACTOPELLE,468,,Locataire Leasing
Tataouine,5/4/2021 10:32,CASE,CASE 580T,2 Essieus,TRACTOPELLE,0,GASOIL,18,1,ITALIE,TRACTOPELLE,37,,Locataire Leasing
Tataouine,5/28/2021 9:37,CATERPILLAR,CATERPILLAR 426F2,2 Essieus,TRACTOPELLE,8.76,GASOIL,18,1,USA,TRACTOPELLE,48,,Locataire Leasing
Tataouine,5/31/2021 15:29,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.765,GASOIL,18,1,TURQUIE,TRACTOPELLE,5417,,Locataire Leasing
Tataouine,6/10/2021 0:00,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.765,GASOIL,18,1,TURQUIE,TRACTOPELLE,5419,,Locataire Leasing
Tataouine,6/22/2021 0:00,MECALAC,MECALAC TLB890,2 Essieus,TRACTOPELLE,9.975,GASOIL,18,1,FRANCE,TRACTOPELLE,10892,,Locataire Leasing
Tataouine,9/28/2021 10:38,ESCORTS LIMITED,ESCORTS LIMITED DIGMAX II,2 Essieus,TRACTOPELLE,10.78,GASOIL,17,1,INDE,TRACTOPELLE,2465,,Proprietaire
Tataouine,12/6/2021 11:28,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.765,GASOIL,18,1,TURQUIE,TRACTOPELLE,5428,,Locataire Leasing
Tataouine,2/8/2022 0:00,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.77,GASOIL,18,1,TURQUIE,TRACTOPELLE,15372,-INDUSTRIEL,Proprietaire
Tataouine,3/23/2022 15:42,CATERPILLAR,CATERPILLAR 426F2,2 Essieus,TRACTOPELLE,8.76,GASOIL,18,1,USA,TRACTOPELLE,15339,-TRAVAUX PUBLICS,Locataire Leasing
Tataouine,2/1/2023 15:30,MECALAC,MECALAC TLB890,2 Essieus,TRACTOPELLE,8.105,GASOIL,18,1,FRANCE,TRACTOPELLE,33286,-TRAVAUX PUBLICS,Locataire Leasing
Tataouine,2/1/2023 16:35,MECALAC,MECALAC TLB890,2 Essieus,TRACTOPELLE,8.105,GASOIL,18,1,FRANCE,TRACTOPELLE,33283,-TRAVAUX PUBLICS,Proprietaire
Tataouine,2/14/2023 8:23,CASE,CASE 580 V,2 Essieus,TRACTOPELLE,8.085,GASOIL,18,1,ITALIE,TRACTOPELLE,33075,-TRAVAUX PUBLICS,Proprietaire
Tataouine,2/28/2023 15:42,MECALAC,MECALAC TLB890,2 Essieus,TRACTOPELLE,8.105,GASOIL,18,1,FRANCE,TRACTOPELLE,33285,-TRAVAUX PUBLICS,Locataire Leasing
Tataouine,6/26/2024 13:30,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,55873,-TRAVAUX PUBLICS,Locataire Leasing
Tataouine,9/24/2024 14:19,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,59918,-TRAVAUX PUBLICS,Locataire Leasing
Tataouine,2/17/2025 9:01,MECALAC,MECALAC TLB890,2 Essieus,TRACTOPELLE,8.105,GASOIL,18,1,FRANCE,TRACTOPELLE,69144,-TRAVAUX PUBLICS,Locataire Leasing
Tataouine,3/28/2025 12:07,MECALAC,MECALAC TLB890,2 Essieus,TRACTOPELLE,8.105,GASOIL,18,1,FRANCE,TRACTOPELLE,70921,-TRAVAUX PUBLICS,Locataire Leasing
Tataouine,4/7/2025 16:01,CATERPILLAR,CATERPILLAR 426,2 Essieus,TRACTOPELLE,8.115,GASOIL,18,1,USA,TRACTOPELLE,72317,-TRAVAUX PUBLICS,
Tataouine,5/9/2025 10:22,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,74094,-TRAVAUX PUBLICS,Locataire Leasing
Tataouine,6/17/2025 16:09,SDLG,SDLG B877F,2 Essieus,TRACTOPELLE,8,GASOIL,19,1,CHINE,TRACTOPELLE,76381,-TRAVAUX PUBLICS,Locataire Leasing
Tataouine,7/8/2025 11:25,CASE,CASE 580 V,2 Essieus,TRACTOPELLE,8.085,GASOIL,18,1,ITALIE,TRACTOPELLE,77370,-TRAVAUX PUBLICS,Locataire Leasing
Tataouine,7/29/2025 15:03,SDLG,SDLG B877F,2 Essieus,TRACTOPELLE,8,GASOIL,19,1,CHINE,TRACTOPELLE,77989,-TRAVAUX PUBLICS,Proprietaire
Tataouine,12/11/2025 9:23,MECALAC,MECALAC TLB880,2 Essieus,TRACTOPELLE,7.715,GASOIL,18,1,FRANCE,TRACTOPELLE,87843,-TRAVAUX PUBLICS,Locataire Leasing
Tataouine,1/9/2026 15:05,CATERPILLAR,CATERPILLAR 426,2 Essieus,TRACTOPELLE,8.115,GASOIL,18,1,USA,TRACTOPELLE,89941,-TRAVAUX PUBLICS,Locataire Leasing
Tataouine,2/25/2026 8:35,RIGOR,RIGOR HD100,2 Essieus,TRACTOPELLE,0,GASOIL,18,1,INDE,TRACTOPELLE,91697,-TRAVAUX PUBLICS,Locataire Leasing
Tozeur,3/17/2021 9:02,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,10504,,
Tozeur,6/11/2021 0:00,CASE,CASE 580T,2 Essieus,TRACTOPELLE,8.85,GASOIL,18,1,ITALIE,TRACTOPELLE,39,,Locataire Leasing
Tozeur,9/10/2021 9:47,CASE,CASE 570ST,2 Essieus,TRACTOPELLE,0,GASOIL,16,1,ITALIE,TRACTOPELLE,40,,Proprietaire
Tozeur,9/15/2021 9:36,JCB,JCB 3CX,2 Essieus,TRACTOPELLE,9.8,GASOIL,16,1,ROYAUME-UNI,TRACTOPELLE,10430,,Proprietaire
Tozeur,11/26/2021 10:32,CUKUROVA,CUKUROVA 883,2 Essieus,TRACTOPELLE,9.5,GASOIL,18,1,TURQUIE,TRACTOPELLE,470,,
Tozeur,5/25/2023 9:19,CASE,CASE 580 V,2 Essieus,TRACTOPELLE,8.085,GASOIL,18,1,ITALIE,TRACTOPELLE,36877,-TRAVAUX PUBLICS,Locataire Leasing
Tozeur,8/7/2023 10:24,CASE,CASE 580 V,2 Essieus,TRACTOPELLE,8.085,GASOIL,18,1,ITALIE,TRACTOPELLE,40842,-TRAVAUX PUBLICS,Proprietaire
Tozeur,8/7/2023 10:25,CASE,CASE 580 V,2 Essieus,TRACTOPELLE,8.085,GASOIL,18,1,ITALIE,TRACTOPELLE,40841,-TRAVAUX PUBLICS,Proprietaire
Tunis,1/13/2021 10:10,JCB,JCB 3DX,2 Essieus,TRACTOPELLE,12.51,GASOIL,18,1,ROYAUME-UNI,TRACTOPELLE,10407,,Proprietaire
Tunis,1/28/2021 12:06,CATERPILLAR,CATERPILLAR 426F2,2 Essieus,TRACTOPELLE,8.76,GASOIL,18,1,USA,TRACTOPELLE,45,,Proprietaire
Tunis,2/16/2021 14:00,JCB,JCB 3CX,2 Essieus,TRACTOPELLE,9.8,GASOIL,16,1,ROYAUME-UNI,TRACTOPELLE,10410,,Proprietaire
Tunis,2/22/2021 12:46,JCB,JCB 3DX,2 Essieus,TRACTOPELLE,12.51,GASOIL,18,1,ROYAUME-UNI,TRACTOPELLE,10409,,Proprietaire
Tunis,2/26/2021 8:22,JCB,JCB 3DX,2 Essieus,TRACTOPELLE,12.51,GASOIL,18,1,ROYAUME-UNI,TRACTOPELLE,10408,,Proprietaire
Tunis,4/6/2021 10:37,JCB,JCB 3CX,2 Essieus,TRACTOPELLE,9.8,GASOIL,16,1,ROYAUME-UNI,TRACTOPELLE,10413,,Locataire Leasing
Tunis,4/7/2021 16:19,JCB,JCB 3CX,2 Essieus,TRACTOPELLE,9.8,GASOIL,16,1,ROYAUME-UNI,TRACTOPELLE,10412,,Proprietaire
Tunis,6/23/2021 0:00,CATERPILLAR,CATERPILLAR 426F2,2 Essieus,TRACTOPELLE,8.76,GASOIL,18,1,USA,TRACTOPELLE,50,,Proprietaire
Tunis,11/23/2021 14:23,BULL,BULL HD 100,2 Essieus,TRACTOPELLE,9.24,GASOIL,18,1,INDE,TRACTOPELLE,32,,
Tunis,11/23/2021 15:58,CATERPILLAR,CATERPILLAR 428,2 Essieus,TRACTOPELLE,7.955,GASOIL,18,1,USA,TRACTOPELLE,57,,
Tunis,12/1/2021 9:37,JCB,JCB 3CX,2 Essieus,TRACTOPELLE,7.315,GASOIL,18,1,ROYAUME-UNI,TRACTOPELLE,10439,,Locataire Leasing
Tunis,12/21/2021 11:03,JCB,JCB 3CX,2 Essieus,TRACTOPELLE,7.315,GASOIL,18,1,ROYAUME-UNI,TRACTOPELLE,10436,,Locataire Leasing
Tunis,12/24/2021 16:35,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.765,GASOIL,18,1,TURQUIE,TRACTOPELLE,5429,,Proprietaire
Tunis,12/31/2021 11:33,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,0,GASOIL,18,1,JAPON,TRACTOPELLE,10514,,Locataire Leasing
Tunis,1/11/2022 15:11,MST,MST M542,2 Essieus,TRACTOPELLE,9.7,GASOIL,18,1,TURQUIE,TRACTOPELLE,15426,-TRAVAUX PUBLICS,Proprietaire
Tunis,1/19/2022 11:12,MST,MST M542,2 Essieus,TRACTOPELLE,9.7,GASOIL,18,1,TURQUIE,TRACTOPELLE,15425,-TRAVAUX PUBLICS,Proprietaire
Tunis,1/21/2022 9:48,MST,MST M542,2 Essieus,TRACTOPELLE,9.7,GASOIL,18,1,TURQUIE,TRACTOPELLE,15424,-INDUSTRIEL,Locataire Leasing
Tunis,1/21/2022 10:23,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,15398,-TRAVAUX PUBLICS,Proprietaire
Tunis,2/21/2022 0:00,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.77,GASOIL,18,1,TURQUIE,TRACTOPELLE,15370,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,3/15/2022 16:37,CASE,CASE 570ST,2 Essieus,TRACTOPELLE,9.3,GASOIL,16,1,ITALIE,TRACTOPELLE,15323,-TRAVAUX PUBLICS,Proprietaire
Tunis,3/18/2022 9:38,MAHINDRA,MAHINDRA SX,2 Essieus,TRACTOPELLE,8.05,GASOIL,14,1,INDE,TRACTOPELLE,15402,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,3/30/2022 15:42,MECALAC,MECALAC TLB890,2 Essieus,TRACTOPELLE,9.98,GASOIL,18,1,FRANCE,TRACTOPELLE,15415,-TRAVAUX PUBLICS,Proprietaire
